,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex,Ra_ex,M_Co,Cn_Co,E corr (V)
348,27.168083399999997,1.96221,660.0337,1136.3500000000001,933.03745,1409.35,33.36220000000001,5.042949999999999,8.706,132.76999999999998,988.6619999999999,24.843983915199995,157.53999999999996,2.45725e-05,1.79552,1.3977900999999998e-05,269.43999999999994,2.5147999999999997,45.805,17.755,46.834999999999994,2.0199999999999996,1.31715,1.3880000000000001,737.69,1452.074,7520.263499999999,22634000.0,5.538499999999064e-08,146.22,141.665,320.94035,320.94035,526.8620500000001,194.15499999999997,0.6038650000000001,0.0002329,13.194999999999999,8.26,218.8266713267004,1.1468357759,10956.296004310001,100606.62749999999,10955.490409997501,100606.6275,17.972061159999996,0.06460117749999998,0.23171400000000003,1008.3171,21128.186556,0.10188181718884498,722.9284,5.20269375e-12,1.0116534096,1.485868498399e-12,3334.0364000000004,0.07965996,58.82697499999998,18.574975,115.90777499999999,0.0196,0.004371377499999997,101.927856,1177.7223999999997,5301.156324,991127.86751775,16140044000000.0,6.1974467750002204e-15,80.79159999999999,67.192775,106.82615837750001,106.82615837750001,4475.3090662975,4.780975000000001,23.761163456774998,1.19688859e-06,36.826975,2.4424,0,0.0,1,0.0,-1.7724
439,25.43283044,1.90336,651.3506,1096.05,924.3536,1369.0499999999997,32.8425,5.0112,8.717999999999998,128.73999999999998,1001.9499999999999,24.817869030759997,157.677,2.4877e-05,1.7273800000000001,1.3821165e-05,262.4,2.5349999999999997,46.25,18.549999999999997,47.78999999999999,2.02,1.3192,0.0,740.8700000000001,1456.935,7609.8589999999995,22656200.0,5.985999999999049e-08,145.10000000000002,140.6,325.5541,325.5541,524.2537000000001,194.23,0.21611000000000002,0.000191,12.49,8.25,41.854944845668754,0.8848463903999999,4612.66429764,10061.5875,4611.27381504,10061.5875,1.5803647500000004,0.008511419999999997,0.238626,85.7124,10589.487500000001,0.029159334758279105,258.556571,6.733709999999999e-13,0.6672656556000001,8.789860452750001e-13,497.28000000000003,0.121275,67.1875,117.20750000000001,305.6859,0.0396,0.0028033599999999987,0.0,563.3064999999996,1592.3688749999992,490188.631419,5610445560000.0,2.3964320400000304e-14,2.73,7.1000000000000005,3290.5410921899993,3290.5410921899993,1374.1251173099997,5.237099999999999,1.7502463979000003,6.68169e-07,7.929899999999999,2.1875,280,10.0,2,0.0,-1.462
169,27.8950096,2.0679556000000003,650.297,1121.5430000000001,923.303,1394.5430000000001,33.59663400000001,5.055909600000001,8.664819999999999,131.21359999999999,979.561,24.859491139000003,155.93860000000004,2.473404e-05,1.8985888,1.38515204e-05,268.35400000000004,2.4887040000000002,46.4826,18.3202,48.235800000000005,2.0148,1.324084,1.3,741.41692,1457.4371400000005,7472.10354,22398280.0,5.3550799999991e-08,145.80280000000002,141.043,319.583228,319.583228,528.931136,194.15499999999997,0.8509326,0.00029182,13.5104,8.45,273.4071490859078,1.72678892522864,7401.780427,76754.724151,7399.012087000001,76754.724151,25.284341650044,0.08599633742783999,0.4708003676,670.2179750400002,26190.492279000002,0.11861659574524759,373.95523004,5.2312412784e-12,1.5803204197145602,1.8312124359838398e-12,1822.740684,0.034993320384,116.42809724,42.716871960000006,268.65139836000003,0.014580960000000002,0.006653360943999997,98.03,1744.119073713599,6102.430246620399,1099049.7549774684,8260741041600.0,5.1783590193601835e-15,54.86631216000001,69.163151,151.48373782001596,151.48373782001596,6532.350903029505,4.780975,34.964095364057236,1.7609430875999999e-06,46.05789184,4.2975,0,0.0,0,0.525,-1.587
58,25.8372725,1.9364314,642.0845909999999,1084.6419,915.0500959999999,1357.6419,32.992143999999996,5.021213900000001,8.680295,127.7875,996.5472,24.809275979999995,158.48760000000001,2.4977179999999997e-05,1.7675618,1.38093007e-05,265.76519999999994,2.5025999999999997,45.9393,17.9528,47.2921,2.0023999999999997,1.322992,0.12143999999999999,743.8916100000001,1461.0919,7586.323149999999,22760202.4,1.958604999999907e-07,144.86589999999998,140.29149999999998,319.14065899999997,319.14065899999997,520.3774940000001,194.0086,0.1028397,0.000116995,12.670200000000001,8.366999999999999,62.703454023243744,1.0299641554940397,2215.8400577927196,3251.40506439,2218.319066870785,3251.40506439,2.9936174432640006,0.01745413334678999,1.147518462975,36.40014375,14271.10497216,0.025913490376179536,63.25104624,1.3989952475999998e-12,0.8790986643807599,8.245484408795099e-13,897.16006896,0.009693239999999999,23.623815509999996,23.735972160000003,138.86337759000003,0.0059942400000000005,0.004455387935999996,14.954724326399997,999.8890526078992,2808.930234389998,553972.8890930775,1734686720634.2397,3.806609281203974e-11,1.05991719,13.143927749999998,138.81397925571895,138.81397925571895,172.243401539964,0.9669260399999999,0.04884848600391001,7.967919975e-09,11.922831959999998,3.535311,0,0.0,0,0.142,-1.58
335,27.886025200000002,2.0361000000000002,667.0612,1150.33,940.0672000000001,1423.3300000000002,33.380300000000005,5.053520000000001,8.727,135.20000000000002,973.0600000000001,24.8652388096,154.11,2.459e-05,1.86312,1.3967830000000002e-05,275.92,2.575,45.879999999999995,18.310000000000002,48.09,2.0300000000000002,1.3209000000000002,0.888,740.317,1453.8830000000003,7404.130999999999,22124000.0,6.03799999999911e-08,146.89000000000001,141.70999999999998,320.076,320.076,521.5834,194.0,0.14099,0.00013270000000000003,13.53,8.43,179.86053937813293,1.3026432300000002,24854.85229056,150250.6011,24851.882780160002,150250.60110000003,6.834524909999999,0.04263228959999996,0.2908710000000001,1856.5199999999998,29412.1164,0.09478010339762595,642.7779,7.1714999999999995e-12,1.1281299456,1.9749739611e-12,3898.2336,0.181875,24.705600000000004,27.753899999999998,160.0419,0.0291,0.004748189999999997,25.496256,1700.3776109999992,5382.733610999999,1493155.534539,14155824000000.0,8.040975600000305e-15,131.4579,85.96589999999999,175.398804,175.398804,108.68260043999979,0.0,0.08136498990000003,1.4233710000000002e-08,32.48909999999999,3.8451,0,0.0,0,0.619990257295957,-1.417
651,27.886025200000002,2.0361000000000002,667.0612,1150.33,940.0672000000001,1423.3300000000002,33.380300000000005,5.053520000000001,8.727,135.20000000000002,973.0600000000001,24.8652388096,154.11,2.459e-05,1.86312,1.3967830000000002e-05,275.92,2.575,45.879999999999995,18.310000000000002,48.09,2.0300000000000002,1.3209000000000002,0.888,740.317,1453.8830000000003,7404.130999999999,22124000.0,6.03799999999911e-08,146.89000000000001,141.70999999999998,320.076,320.076,521.5834,194.0,0.14099,0.00013270000000000003,13.53,8.43,179.86053937813293,1.3026432300000002,24854.85229056,150250.6011,24851.882780160002,150250.60110000003,6.834524909999999,0.04263228959999996,0.2908710000000001,1856.5199999999998,29412.1164,0.09478010339762595,642.7779,7.1714999999999995e-12,1.1281299456,1.9749739611e-12,3898.2336,0.181875,24.705600000000004,27.753899999999998,160.0419,0.0291,0.004748189999999997,25.496256,1700.3776109999992,5382.733610999999,1493155.534539,14155824000000.0,8.040975600000305e-15,131.4579,85.96589999999999,175.398804,175.398804,108.68260043999979,0.0,0.08136498990000003,1.4233710000000002e-08,32.48909999999999,3.8451,0,0.0,0,0.619990257295957,-1.417
325,26.909114999999996,1.8704500000000002,656.26765,1129.285,929.2683999999999,1402.285,33.5014,5.045335000000001,8.661249999999999,131.095,1000.24,24.8462793,156.94,2.4523e-05,1.71505,1.4091725e-05,260.86,2.4746,44.865,17.11,45.235,2.02,1.3083,1.0,734.4515000000001,1443.8990000000001,7601.1475,22542000.0,5.59949999999903e-08,146.205,142.10500000000002,321.56494999999995,321.56494999999995,534.1244,194.0,1.046925,0.00032025,13.049999999999999,8.049999999999999,289.352042571775,0.6842446975,2979.1186679775,79426.133775,2978.7636734400003,79426.133775,30.647160039999996,0.09690688277499998,0.05881093749999997,483.805975,15384.662400000001,0.13536803211750995,407.61640000000006,4.689871e-12,0.6701995975,9.742479493749999e-13,115.2804,0.03161284,6.486775,3.3878999999999997,20.109775,0.0196,0.0011531100000000006,49.00000000000001,968.9688977500002,3726.5499990000008,686537.18599375,9129436000000.0,6.9615649750002344e-15,73.012975,72.58397500000001,54.68184199750002,54.68184199750002,8514.20427664,0.0,46.933867819374996,2.3287024375e-06,46.597500000000004,0.49750000000000005,400,24.5,1,0.0,-1.827
438,25.02208044,1.8493399999999998,653.6553,1097.8799999999999,926.6568,1370.8799999999999,32.752900000000004,5.00461,8.731499999999999,128.82999999999998,1008.27,24.81210563076,158.077,2.4823000000000003e-05,1.6775200000000003,1.3869435e-05,260.87999999999994,2.535,46.00000000000001,18.29,47.16,2.02,1.3158,0.0,739.183,1454.109,7648.855999999999,22716200.0,5.97099999999903e-08,145.13,140.79,326.0986,326.0986,524.5177000000001,194.23,0.20574,0.0001865,12.31,8.15,25.74118573962876,0.6079776843999999,4069.9629909100004,9701.2056,4069.26083776,9701.2056,0.8004325900000002,0.004299157899999998,0.21973275,84.76110000000001,6783.4571,0.026113001286483493,244.25497100000004,3.87171e-13,0.4304755296000001,6.593768532750001e-13,271.22560000000004,0.12127500000000001,61.50000000000001,111.18590000000002,269.1144,0.0396,0.001698359999999999,0.0,286.55921099999983,820.9952189999995,346172.1254639999,5288101560000.0,2.3966805900000305e-14,2.6330999999999998,3.6059,3255.5718320399997,3255.5718320399997,1365.4101077099997,5.2371,1.7425606724,6.669427500000002e-07,4.833899999999999,1.2275,280,10.0,2,0.0,-1.468
341,24.620459999999998,1.7342399999999998,653.84,1097.88,926.8399999999999,1370.88,32.848400000000005,5.01276,8.6968,128.54,1012.22,24.80106236,160.8,2.475e-05,1.5798800000000002,1.422146e-05,258.14,2.4850000000000003,44.440000000000005,16.808,44.5,2.0,1.3038,0.047400000000000005,734.7420000000001,1444.5939999999998,7676.293999999999,23120000.0,4.3799999999989996e-08,145.98,141.70000000000002,325.698,325.698,521.8352,194.62,0.07034,0.0001054,12.16,8.0,4.876235568400002,0.0006927423999999996,722.5344,3042.6256,722.5344,3042.6256,1.5595014400000005,0.010675022399999987,0.0005017600000000009,14.2884,2965.8916,0.004863182221710432,31.36,1.2249999999999998e-13,0.0008317456000000016,2.7629753284e-12,169.5204,0.011025,15.3664,1.806336,12.25,0.0,0.0018835600000000007,0.11009124,428.7384360000006,1826.8785639999994,155900.20496400003,705600000000.0,1.959999999999999e-18,47.059599999999996,24.01,1109.2896360000004,1109.2896360000004,27.94602495999999,18.8356,0.0026399044,1.4288399999999998e-09,1.2544,0.0,400,16.0,0,0.619990257295957,-1.641
256,26.041003252949995,1.8805025999999998,659.7639119999999,1201.4618,932.7727769999999,1474.4618,32.806606,5.0169924,8.845809999999998,140.0007,1002.8394999999999,24.9169203854368,162.32202999999998,2.451806e-05,1.7085487000000001,1.3795021849999999e-05,261.6159,2.554381,46.971199999999996,17.8866,47.033199999999994,2.0761,1.3271939999999998,3.07175,726.55686,1469.35583,7360.591239999999,23572622.0,6.151579999999073e-08,144.43630000000002,140.4282,328.036682,328.036682,515.9306260000001,195.8988,548.9107287,0.08364975,12.679199999999998,8.025699999999999,198.0839664294054,0.5550734117932399,5864.2595142962555,163249.84914076,5864.27062489827,163249.84914076,15.170458280763993,0.2014120455422399,0.29279244390000003,1840.41109951,8163.62173975,1.8783016343314125,642.9632176790999,2.7753698364e-12,0.45559462802831,1.4268954533475778e-12,667.68476719,0.113730736839,69.77077056,35.04714043999999,101.80969776,0.07610879000000001,0.005325926364000002,125.3137269375,1626.993946940401,8461.0922760111,1759579.329271262,19956847285116.0,2.4402042750360322e-14,130.24134231,57.20464476,1330.363743910876,1330.363743910876,1204.5108928881245,54.72375855999999,26589897.531785984,0.5899041183739375,30.372687360000008,0.08303951,530,10.0,0,0.155243343941629,-1.225
52,24.7190609762,1.789127744,648.1993787700001,1089.047254,921.2007901200001,1362.0472539999998,32.768061290000006,5.0053404509999995,8.68775247,127.978405,1013.395835,24.797414011513002,159.680633,2.4845942399999997e-05,1.6311981580000001,1.39565858194e-05,261.3208640000001,2.4989485,45.20252600000001,17.2344782,45.566432,2.0,1.3127627800000001,0.01301216,739.0553413000001,1452.9053638999999,7691.2254632,22952207.0,4.412761299999019e-08,145.048937,140.874698,320.80331832999997,320.80331832999997,520.87680964,194.051181,0.07370086,0.00010486491,12.183234,8.09492,16.191252279613785,0.27627802392147044,608.1189944341734,833.436631059484,607.4737390893107,833.4366310594842,0.8711505237035361,0.004889860412116595,0.02303479130889909,7.092234655974999,3979.2786236527754,0.0036208137405095474,17.856367719311,2.928424158822399e-13,0.23620065870140708,4.4405470652735057e-13,245.271286293504,0.0010676443477499998,8.581595219324,6.7389338537247605,39.997550789376,0.0,0.0012606122466715993,1.0497899828921342,300.2393779305142,900.3003430985764,155402.45120822545,399610829151.0,2.3136479222366406e-18,3.848382170031,5.325735408796,116.70246344638602,116.70246344638602,11.113686533603087,1.5839915052389997,0.011848849295260403,2.5147123506919e-09,3.1365413012440007,0.9401901936,0,0.0,0,0.148,-1.49
786,26.043669999999995,1.889916,655.19154,1114.101,928.1942399999999,1387.101,33.040079999999996,5.033082000000001,8.7437,130.983,1001.014,24.869064480000002,157.85,2.47247e-05,1.723908,1.3926844e-05,265.886,2.5256499999999997,45.39,17.573,46.294000000000004,2.015,1.3156700000000001,0.4555,739.5271,1453.4797999999998,7606.218399999999,22677850.0,5.242999999999045e-08,145.691,141.10299999999998,320.18449999999996,320.18449999999996,520.8588,193.99999999999997,245.081956,0.0366104,12.723999999999998,8.195,138.10845581110001,0.8060108909439998,10387.113488628402,78428.74879900001,10385.841314022402,78428.74879900001,7.784878593599998,0.09254415127599996,0.7957953100000001,1170.724711,12623.983804,0.8398904000570498,229.02749999999997,3.5290599099999995e-12,0.6859118395360001,5.913083636639999e-13,1429.7270039999999,0.0651765775,11.4679,13.244671,72.687564,0.024775,0.002111151099999998,20.738569750000003,660.6773755899998,1987.0272919599993,574692.88338144,5136883877500.0,8.527545100000168e-15,57.009519000000004,27.392390999999996,61.920580749999985,61.920580749999985,29.047634560000006,8.077935669463161e-28,11944934.86065036,0.26510969595484,22.747824,1.786975,360,7.7,1,0.0,-1.388
509,26.51681032848,1.9888894599999998,647.8552585,1096.2509100000002,920.861476,1369.2509100000002,33.2318598,5.041385270000001,8.6649509,128.71311,982.40674,24.834089629751922,158.386934,2.4952628e-05,1.80985086,1.4006345439999999e-05,263.92984,2.50265,45.83347,18.427064,47.89661,2.01084,1.3186482000000004,0.051571200000000005,741.3637430000002,1456.086428,7485.380633,22760560.4,5.283766999999088e-08,146.02861000000001,140.96321,326.95083170000004,326.95083170000004,522.8136989999999,194.79922,0.18571411000000002,0.00016897170000000001,12.990639999999999,8.441600000000001,75.54015030322536,1.325479616180908,4924.507090203178,9837.1787541719,4921.668759581425,9837.1787541719,4.745783787143962,0.027970140917027077,0.18462624158918997,64.58684412790001,20021.9475825724,0.029911419054606092,224.252489879644,1.3734728936159996e-12,1.0836857221172604,4.270959690156207e-12,1152.6197175744,0.0786279775,72.7589177591,85.48986993990401,296.60148050789996,0.021562494400000003,0.007120156636759996,0.11956415533056,1644.473886529951,5327.927817600814,851281.6200834193,4932913725951.841,1.3055954958971279e-14,52.948291467900006,41.6397764959,3081.1727963612757,3081.1727963612757,799.5890633913991,23.1397873916,0.9821286008769082,3.696636335991101e-07,14.7570523904,4.08548944,0,0.0,1,0.0,-1.6522
234,26.708394999999996,1.920731,658.50654,1124.901,931.50924,1397.901,33.217229999999994,5.053642,8.7502,131.868,997.1139999999999,24.933808980000002,157.10500000000002,2.4647699999999998e-05,1.752988,1.3956438999999999e-05,267.086,2.5387999999999997,45.355000000000004,17.598,46.344,2.02,1.31512,0.7055,738.8056,1452.0763,7577.504899999999,22566700.0,5.8709999999990505e-08,146.13100000000003,141.37800000000001,320.3978,320.3978,521.1447,193.99999999999997,490.081641,0.0731099,12.983999999999998,8.200000000000001,223.726986778975,0.985611588639,12539.549353428403,101119.52719900002,12538.259277822403,101119.52719900002,13.898801627099994,0.17522158583599995,0.8036349600000001,1321.306576,15502.683004,1.66397306327608,336.273975,4.69733471e-12,0.8460584238559999,7.689883682789998e-13,1702.160604,0.09891356000000001,11.738975,13.340395999999998,73.055664,0.0296,0.0021775855999999986,32.94831975,766.9057686399998,2386.8228283099997,731497.9759059899,7523780110000.0,1.6269905900000288e-14,94.927839,42.385116000000004,71.29675816,71.29675816,45.44013990999998,8.077935669463161e-28,23769820.010942057,0.5275549598149899,35.823744000000005,1.7899999999999998,350,7.7,1,0.0,-1.379
111,24.3795051024,1.75061124,651.2616492,1092.12162,924.2516657,1365.12162,32.66976220000001,4.99807665,8.711008999999999,128.19113,1018.773144,24.7942900427836,159.66886999999997,2.4791805000000002e-05,1.5937374199999998,1.3970409532e-05,259.87904000000003,2.5074450000000006,45.158699999999996,17.217039999999997,45.32317,2.0045200000000003,1.3105898,0.01284,737.6673560000002,1450.843186,7722.666071999999,22951082.04,4.982248999999002e-08,145.03206,140.99521000000001,322.151254,322.151254,521.9166332,194.04614000000004,0.0913696,0.00011739100000000001,12.03139,8.0116,2.930343244908831,0.07182243260566237,752.1252664301393,2054.5945685756,753.5354833444435,2054.5945685756,0.01984402345116001,0.00011308289477750003,0.071919901919,18.939419323099994,684.2226979552639,0.005122359116997784,51.02706192310001,4.477514197500001e-14,0.0428055247717436,9.4384565676941e-14,13.9935286784,0.025857071974999996,11.90871431,22.2439936384,49.1367511511,0.0093195696,0.00018233413595999996,1.3835343344,1.8246621692640068,11.928818769403989,45314.03999189081,1109695433349.4382,6.398814244601999e-13,0.5625321564,0.0185870559,683.279880567484,683.279880567484,324.1004707006577,1.2076711004,0.37013994457584,1.41166653119e-07,0.5089446678999999,0.06336544,0,0.0,0,0.613,-1.546
505,25.083346528,1.860804,654.8472999999999,1099.822,927.8487999999999,1372.822,32.751560000000005,5.004613999999999,8.740499999999999,129.01399999999998,1007.188,24.815154076912002,157.77239999999998,2.48168e-05,1.686252,1.3856176e-05,260.75199999999995,2.542,46.15,18.496000000000002,47.465999999999994,2.024,1.31628,0.0,739.1422,1454.2256,7639.886599999999,22671440.0,6.282199999999032e-08,145.16199999999998,140.786,327.23922,327.23922,525.25804,194.276,0.232214,0.0002029,12.336000000000002,8.16,27.526333548821572,0.671005105584,4770.25989171,11552.510316,4769.55416256,11552.510316,0.8015507664000001,0.004299113003999998,0.25958475000000003,101.349804,7342.264655999999,0.03062215116484233,289.38127824000003,4.0663775999999997e-13,0.46688996049600007,7.440635580240001e-13,279.626496,0.145236,72.4275,131.829984,314.516844,0.047424,0.0018077615999999989,0.0,287.51087915999983,826.9844246399995,384812.68276043993,6262421126400.0,2.870161431600037e-14,3.1357559999999998,3.612204,3893.0098055916014,3893.0098055916014,1633.8235285583996,6.271824000000001,2.084738340204,7.9831659e-07,5.155104000000001,1.2744,0,0.0,1,0.0,-1.505
118,25.844493395999997,1.951272,648.8339000000001,1094.037,921.8384,1367.037,32.95061,5.019264000000001,8.699679999999999,128.612,995.3929999999999,24.823104443683995,157.5093,2.49291e-05,1.772462,1.38032705e-05,263.798,2.53,46.369,18.6878,48.217,2.018,1.32174,0.00474,742.2816,1459.0920999999998,7569.706099999999,22630580.0,5.843399999999068e-08,145.15200000000002,140.482,324.91509,324.91509,523.69505,194.26899999999998,0.213977,0.00018784,12.672999999999998,8.344999999999999,57.187654354025796,1.1257362780159996,4862.80483779,9784.413631,4860.741757440001,9784.413631,2.4928789279000005,0.01366559630399999,0.23697609759999994,79.68945599999999,14313.986551,0.030346296405023693,253.75402351,9.571231899999998e-13,0.8819304305560001,1.34382340807975e-12,732.8571959999999,0.11047499999999998,69.068839,113.09665116000001,320.65191100000004,0.035676,0.004040772399999997,0.011211332400000003,880.2939014399993,2542.4616475899984,626583.7822527898,5523308463600.0,2.1588833644000274e-14,7.352896,13.047676,3113.6170193919,3113.6170193919,1250.1544087974994,6.610638999999999,1.586699914471,6.036649344e-07,10.916070999999999,3.1059749999999995,0,0.0,0,0.148,-1.582
329,28.108484999999995,1.9231699999999998,659.97765,1149.385,932.9784,1422.385,33.8947,5.067355000000001,8.645249999999997,132.665,991.94,24.8724281,155.51,2.4371e-05,1.7681099999999998,1.4157655e-05,260.91,2.4619000000000004,44.735,17.1,45.19499999999999,2.03,1.3066000000000002,1.5,732.4055000000001,1439.7920000000001,7545.120499999999,22328000.0,6.195499999999039e-08,146.815,142.705,322.01354999999995,322.01354999999995,540.7126000000001,194.0,1.536295,0.00042924999999999994,13.530000000000001,8.049999999999999,425.5157990497749,0.9454396110999999,4295.2586049775,117843.866775,4294.89804544,117843.866775,45.30698491,0.142825408975,0.08291493749999995,718.1127749999998,21876.7564,0.20017450156038988,601.3099,6.8929589999999996e-12,0.9350135678999998,1.3903730559749998e-12,115.44189999999999,0.04693539,8.124775,3.4000000000000004,20.286975,0.0291,0.001433440000000001,72.75,1370.10151975,5340.564036000001,982559.6503297499,13467216000000.0,1.0335222975000347e-14,108.38077499999999,106.897975,74.04409089750003,74.04409089750003,12639.359589240004,0.0,69.67967775797499,3.4569069374999997e-06,68.3991,0.49750000000000005,400,24.5,1,0.0,-1.908
434,25.02208044,1.8493399999999998,653.6553,1097.8799999999999,926.6568,1370.8799999999999,32.752900000000004,5.00461,8.731499999999999,128.82999999999998,1008.27,24.81210563076,158.077,2.4823000000000003e-05,1.6775200000000003,1.3869435e-05,260.87999999999994,2.535,46.00000000000001,18.29,47.16,2.02,1.3158,0.0,739.183,1454.109,7648.855999999999,22716200.0,5.97099999999903e-08,145.13,140.79,326.0986,326.0986,524.5177000000001,194.23,0.20574,0.0001865,12.31,8.15,25.74118573962876,0.6079776843999999,4069.9629909100004,9701.2056,4069.26083776,9701.2056,0.8004325900000002,0.004299157899999998,0.21973275,84.76110000000001,6783.4571,0.026113001286483493,244.25497100000004,3.87171e-13,0.4304755296000001,6.593768532750001e-13,271.22560000000004,0.12127500000000001,61.50000000000001,111.18590000000002,269.1144,0.0396,0.001698359999999999,0.0,286.55921099999983,820.9952189999995,346172.1254639999,5288101560000.0,2.3966805900000305e-14,2.6330999999999998,3.6059,3255.5718320399997,3255.5718320399997,1365.4101077099997,5.2371,1.7425606724,6.669427500000002e-07,4.833899999999999,1.2275,0,0.0,2,0.0,-1.641
132,24.750748544505505,1.8225354330000003,651.3391348000002,1142.528974,924.33572435,1415.528974,32.56326249000001,4.985167058000001,8.799579150000001,134.072776,1010.2552139999999,24.782981645015877,161.8470891,2.47495936e-05,1.655960189,1.3795217120500003e-05,260.39003500000007,2.52220675,46.492481000000005,17.805426000000004,46.733865000000016,2.04244,1.3235571700000002,1.5532678999999998,733.1256940000002,1465.3023311000002,7519.6394789,23396472.156,1.8685423899999048e-07,144.08023199999997,140.17274499999996,325.50033573999997,325.50033573999997,518.1733592700002,195.16213700000003,0.11836896000000001,0.00116363885,12.187821000000001,8.076225,13.965788290083024,0.30610974863850243,1784.7599821512295,72945.15030850732,1785.7830472971173,72945.15030850732,1.2467756690590002,0.011477009015624639,1.1616992903852776,962.3529536538239,3793.2795338142037,0.02787141886002217,277.4226294266612,5.895220348390401e-13,0.22789829759808428,7.996933826759387e-13,241.053679698775,0.05008079775443751,54.556031464639,40.541528958524,117.76683916177498,0.0487728464,0.0040420544415911,70.87820442082958,1038.5796162383645,4914.248055015973,983899.9590487062,9788119177500.71,3.4838967215330724e-11,25.900036826176,15.793332164974998,1320.6430319708784,1320.6430319708784,940.3892963112054,34.273986593231,0.5734825681005186,3.0012175444270673e-05,2.6075462719590004,0.675614749375,0,0.0,0,0.613,-1.41
491,25.246395000000003,1.8315989,656.571471,1112.9344,929.573076,1385.9344,32.813347,5.0090413,8.777804999999999,131.2937,1007.6726000000001,24.801535628,158.5445,2.4714529999999997e-05,1.6689702,1.39325536e-05,264.5514,2.51875,45.23,17.3982,45.839099999999995,2.015,1.3137880000000002,0.30825,738.77309,1452.36857,7649.61296,22781300.0,4.698049999999029e-08,145.42539999999997,141.05169999999998,320.374335,320.374335,520.74967,194.0,0.07500340000000001,0.00010901500000000001,12.402600000000001,8.122,50.75248484897499,0.4743438762187898,11415.348972526157,82450.55309663998,11414.588307578222,82450.55309663998,1.1389815075910001,0.006647576394309997,1.1481221319750001,1522.2982403100002,8251.10200924,0.005874968823045579,155.76901974999998,3.0407818790999996e-12,0.39209408231195997,2.4666797572703995e-13,1367.24755804,0.0465234375,6.8221,8.994636759999999,45.39421118999999,0.029774999999999996,0.0012255710559999989,12.574056937500002,374.81036085189976,1096.6410811550995,383907.87742203835,3520070310000.0,1.0538441197500613e-15,27.82283484,12.530027109999999,31.441716857774985,31.441716857774985,7.653637091100018,0.0,0.011472174188440005,4.437479775e-09,9.18471324,1.085116,0,0.0,2,0.0,-1.609
536,26.687487748000002,1.9184886,668.616176,1146.8410999999999,941.6190559999999,1419.8411,33.103497,5.0323548,8.78631,134.9612,990.0806,24.838443707904002,155.75730000000001,2.453226e-05,1.7522912000000004,1.4007622100000001e-05,271.252,2.5612500000000002,45.3772,17.753300000000003,46.6895,2.0293,1.3148509999999998,0.7804,737.7578700000001,1449.9257700000003,7518.02701,22368280.0,5.645499999999063e-08,146.5551,141.7637,320.768268,320.768268,521.566502,193.99999999999997,0.10746610000000001,0.00012098099999999999,13.0119,8.221300000000001,130.42566243893017,0.78431469447004,22760.300472417024,150462.72345079004,22758.86615974886,150462.72345078998,4.256397920990998,0.027128702916959974,0.8973475839000002,2184.78489456,19685.77230364,0.06281459103395261,505.65599670999995,6.2115832923999986e-12,0.6732826032025601,1.1318639296915901e-12,3166.4740959999995,0.14937343749999998,12.292920159999998,15.23623911,82.78528975,0.03804151,0.0023574777989999983,24.759535839999998,965.6837600630997,3133.083764907099,1043822.8569374597,11183025841600.0,5.97831497500024e-15,104.04856398999999,59.196462309999994,94.71250060017597,94.71250060017597,66.56816080399584,8.077935669463161e-28,0.047917580850789995,9.683047639000001e-09,23.321358389999997,1.90992631,0,0.0,2,0.0,-1.47
347,27.089601399999996,1.947766,659.16446,1133.406,932.16791,1406.406,33.36124,5.0429379999999995,8.6972,132.426,989.9331999999999,24.844711950399997,157.05999999999997,2.4589099999999998e-05,1.7826479999999998,1.39916846e-05,268.212,2.5138,45.614999999999995,17.692999999999998,46.66499999999999,2.0199999999999996,1.31597,1.1512,737.6744000000001,1451.0596,7528.6188999999995,22562000.0,5.543899999999062e-08,146.22,141.68299999999996,320.85925,320.85925,527.18123,194.093,0.596431,0.00022889999999999998,13.161,8.24,216.19020076317403,1.048789557244,10595.194724108402,96537.301164,10594.140332931902,96537.301164,17.9729284624,0.064602184156,0.19302216000000003,952.3125239999999,20398.26961776,0.10153926682381417,605.1364000000001,5.07219119e-12,0.934088900096,1.39085282864284e-12,2601.7210560000003,0.07918856,41.046775000000004,16.742751,102.052775,0.0196,0.0036906590999999985,74.49201856,1177.6001646399998,4788.41120784,959701.68409279,13490156000000.0,6.19475627900022e-15,80.79159999999999,67.00651099999999,103.5310329375,103.5310329375,4420.578224787101,2.8743510000000003,23.741517595239,1.1899357899999998e-06,36.32907899999999,2.2524,0,0.0,1,0.0,-1.7765
