,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex ,Ra_ex,R_ex,EL
366,38.53871,2.3892,714.17,1323.1,987.1700000000001,1596.1,36.6843,5.39302,8.756,146.87,932.7000000000002,25.9054584,143.79,2.3112e-05,2.20846,1.465531e-05,279.35,2.6723000000000003,44.05,17.37,45.67999999999999,2.1100000000000003,1.2961000000000003,5.5,720.018,1415.923,7105.2029999999995,20579600.0,1.623599999999911e-07,153.87,147.2,325.6986,325.6986,545.419,194.0,3921.52607,0.584419,17.6,8.08,1642.8978607058998,3.4483635999999995,35176.9611,440115.39,35176.9611,440115.39,130.71365450999997,1.3421068395999995,0.2088640000000001,2889.7131,61717.71,12.377254175581445,2126.7859,2.3054656e-11,3.1607272684000005,3.656137233899999e-12,4234.3275,0.57205171,8.0875,1.8931,8.0176,0.0979,0.0016417900000000028,244.75,2608.9808760000014,10154.194171000003,3186243.1968909996,47414295840000.0,1.228502704000021e-13,652.4731,311.55999999999995,183.31836204000018,183.31836204000018,12690.491043000002,0.0,176701705.31584275,3.9216580713390004,254.08000000000004,0.07359999999999998,0,0.0,3.75,3.2
689,44.876550460000004,2.7662354,767.4109540000001,1460.1814,1040.414224,1733.1814,37.854721,5.5762694,8.9932,161.76450000000003,876.62,26.52465730208,134.20750000000004,2.2339990000000006e-05,2.5533204000000005,1.48511789e-05,307.8146,2.9393770000000004,44.4802,18.61,48.4493,2.1738,1.3001520000000002,7.668570000000001,717.43692,1410.2293100000002,6677.302570000001,19155363.0,2.2593559999999216e-07,158.922,149.5686,326.818526,326.818526,529.6850860000001,194.0,6267.222538100001,0.9337875370000001,20.160300000000003,8.3918,2047.5152325286285,4.816763284786841,78427.2224564299,697803.5204940401,78424.94779479783,697803.5204940401,140.63021042215894,1.8734894332236396,1.1470632600000004,6146.828239750001,87578.49560000001,18.55488674707919,3043.73764375,3.39912697999e-11,4.26972136454384,5.506136214294789e-12,10226.157226840001,0.949119361871,20.32340796,19.5019,102.86782950999998,0.15299356,0.004268216896000002,300.86216115509995,3609.8834589136018,13008.822477923903,4786477.462210394,67607332248231.0,1.7943433805264294e-13,978.1689160000001,414.41609403999996,332.88478152732426,332.88478152732426,458.13338017260315,0.0,267809821.74748147,5.943831865181944,316.60760391,2.20969276,0,0.0,3.75,34.9
587,23.211340000000003,1.690355,605.6828899999999,1110.415,878.69789,1383.415,32.45261,4.972675000000001,8.17785,129.592,1239.998,24.79607804,152.885,2.6746199999999998e-05,1.5434380000000003,1.3840657e-05,241.202,2.3308999999999997,42.249,16.146800000000002,42.124100000000006,1.911,1.28437,5.3044,720.1982000000002,1974.2272,8053.128,21866000.0,4.86149999999911e-08,146.925,139.63400000000001,323.01639,323.01639,505.65248,197.11499999999998,6.3877999999999995,0.0020540499999999995,11.397,7.5760000000000005,44.19996670439998,0.447529198975,18235.223943547902,5603.462775,18223.2603488479,5603.462775,1.9574616879000004,0.01605781937500003,2.639016877499999,30.485535999999996,534717.043996,0.003649898879358378,467.601775,3.6533225560000004e-11,0.37409425615600006,3.2726144735100007e-13,4608.879196000001,0.29269518999999994,102.19099899999999,21.28980976,178.50108919000002,0.081079,0.010306803100000001,288.00558064,4216.999836759999,2769893.48286016,1547810.580616,11926044000000.0,2.0367677500008532e-16,39.469375,17.146044,108.72215246789999,108.72215246789999,2344.179556249601,99.321775,407.86189326,3.88692060975e-05,10.409391,4.124224,0,0.0,3.75,9.26
225,26.61532308,1.926195,656.0032500000001,1214.1000000000001,929.016,1487.1000000000001,32.91915,5.003685000000001,8.850249999999999,141.86,995.2000000000002,24.832190464320004,163.595,2.45095e-05,1.7558500000000001,1.3737320000000001e-05,262.275,2.5041,47.5,17.895,47.39,2.0949999999999998,1.3336000000000001,4.1499999999999995,722.8295000000002,1475.6825000000001,7232.079,23841500.0,5.607499999999105e-08,144.22,140.16000000000003,328.00595000000004,328.00595000000004,543.2164,196.06,88.58084,0.07299275,12.92,8.05,242.01923943337795,0.657449556975,2909.3232859375,155755.44999999998,2909.073928,155755.44999999998,22.324457777499994,0.12047626577499997,0.3071374375,2019.4404,12643.2,0.34121911319303283,769.210975,2.48875975e-12,0.6111996774999999,1.9587548776000006e-12,619.759375,0.021837190000000003,74.49000000000001,9.193975000000002,64.5079,0.085975,0.007515040000000002,164.77750000000003,2534.183479750002,12665.65584375,2265005.3069589995,24666027750000.0,1.1923479375000218e-14,187.4916,81.83439999999999,554.9229550975,554.9229550975,66989.54924303998,84.39640000000001,514303.4487501144,0.3260940689599375,38.3536,0.4975,0,0.0,3.75,5.2
346,37.934095,2.378165,722.3249999999999,1322.595,995.325,1595.595,36.24465,5.41186,8.8915,147.96,938.29,26.088835860000003,144.415,2.31645e-05,2.18668,1.4576035e-05,285.95000000000005,2.7754999999999996,44.275,17.58,46.11,2.11,1.2991000000000001,5.205500000000001,722.7820000000002,1421.7265,7130.8565,20674000.0,1.7147999999999105e-07,154.10500000000002,146.67000000000002,325.2173,325.2173,526.7661,194.0,4900.057305,0.7300928,17.34,8.11,1604.0758347859753,3.502353317775,45986.119374999995,467538.370975,45986.119375,467538.370975,112.95071187749997,1.5209894203999994,0.8887777500000004,3756.0184,56916.295900000005,15.084902542497984,2071.052775,2.2865189749999998e-11,3.1082356976000005,3.152954303774999e-12,5847.0975,0.6470397499999999,4.499375000000001,3.4436,11.1879,0.10790000000000001,0.001093190000000002,231.34881975000002,1907.3310760000018,7203.047747750003,3087704.3109577503,46128814000000.0,1.4220932960000227e-13,710.103975,276.1311,163.7178027100002,163.7178027100002,294.8270287899995,0.0,216089438.41143766,4.795964514516159,245.8044,0.10790000000000001,0,0.0,3.75,8.47
774,28.840746464000002,2.2215856,648.8241879999999,1119.6312,921.836128,1392.6312000000003,33.613124000000006,5.0695076,8.64546,132.2228,955.5416,24.870352334272,154.0132,2.495152e-05,2.0329432,1.3715352000000001e-05,278.528,2.549,46.91160000000001,19.246,50.3872,2.0196,1.3353000000000002,0.58016,748.4296,1467.88924,7309.53096,22106880.0,5.550359999999179e-08,146.07440000000003,140.448,317.46426,317.46426,519.997368,194.0,0.1693984,0.00014542400000000004,13.962,8.8156,195.5206549269412,2.23550586347264,19267.254169780656,101454.20638656004,19261.780273007615,101454.20638655999,8.197753320624,0.047973197142239965,0.2849803884000001,1233.2939601599999,37856.431469439995,0.07699306108838601,492.31862576,6.250321689599999e-12,1.9155865903737601,2.464084936896e-12,3604.438016,0.120099,46.409385439999994,50.352683999999996,293.98607616000004,0.019215839999999998,0.008720429999999994,16.836150374400003,2521.9082918399986,7497.864128222396,1680091.4296334782,10876960665599.998,5.3084267870402136e-15,87.54646464,75.490496,261.5189344523999,261.5189344523999,107.26356379257594,0.0,0.10330809727744003,1.8761620224000004e-08,36.229356,7.314396640000001,0,0.0,3.75,6.9
191,23.865425424050002,1.7473907000000002,625.9532490000001,1136.7787999999998,898.9654140000001,1409.7788,32.460178000000006,4.9740873,8.466904999999999,133.0135,1134.2174,24.7848055493412,157.989,2.581513e-05,1.5920529000000003,1.3796247900000002e-05,249.8043,2.415315,44.3532,16.819980000000005,44.209410000000005,1.9774000000000003,1.3044689999999999,3.93009,724.5614200000002,1742.2828000000002,7771.240670000001,22757300.0,4.6058099999990894e-08,145.347,139.72119999999998,324.075172,324.075172,509.78651900000006,196.4608,3.4733756,0.001909035,11.736400000000003,7.791600000000001,27.760469723230525,0.32318153065351,10400.877929814002,52781.785870559994,10394.250638728607,52781.78587056,1.6770106883160005,0.01458252427871002,1.6175354709749996,681.58911775,301920.02193724,0.006639452838473583,420.34587899999997,2.0801168083100003e-11,0.26720634210159006,6.016556872455903e-13,2618.1718015099996,0.16732870077499995,84.20484976,15.2052287996,123.5662464519,0.07268924,0.008375958039000002,200.4009815919,2967.4788535836005,1556800.4291521604,1546359.336230951,12815596710000.0,1.2548892439003985e-16,41.577991,19.43167056,235.43455525041594,235.43455525041594,1604.7767330326396,76.93526336,229.41414156712463,4.2320764118774996e-05,6.39531504,2.4709694399999997,380,24.0,50.0,18.0
862,27.225828596799996,1.9900544,662.7177340000002,1274.6251000000002,935.7328239999998,1547.6251,32.976987,5.0110128000000005,8.874979999999999,148.79739999999995,982.7900999999999,24.811330964057202,162.39586999999997,2.4299390000000002e-05,1.8113621999999998,1.3707475550000003e-05,265.75600000000003,2.56345,47.96589999999999,18.4701,48.472899999999996,2.1326,1.3379719999999997,4.797199999999999,720.78342,1478.7928499999998,7089.67753,23711822.0,6.153339999999138e-08,143.8622,140.336,330.765395,330.765395,513.018895,196.8737,0.15102810000000003,0.00284017,13.190299999999999,8.1415,223.25982396628618,0.8034800162406399,10962.204152045244,276633.57374998997,10961.397006825026,276633.57374998997,22.665684251830996,0.14270446723616,0.6227064996,3409.1287532399997,19295.697641990002,0.11291022026317521,1102.7852059431,6.8645486279e-12,0.69811995921116,2.7385991325271985e-12,1803.8228640000002,0.1145990975,108.43033718999999,46.024305989999995,163.27466559,0.14521723999999997,0.009241647216000001,180.78579216000003,3048.9436311036015,14951.6186498775,2851600.8428960987,32745189080316.0,1.57138300844403e-14,138.56041116,115.85370400000001,1623.2550807439748,1623.2550807439748,1691.3394011289756,80.25614830999999,0.57024219731039,7.352350827109998e-05,36.64228591,1.1014777500000001,0,0.0,3.75,4.5
53,23.16453015495,1.6812791,617.387038,1148.6775,890.401858,1421.6775,32.295726,4.9591988,8.35783,134.0674,1195.4258,24.778553520074798,156.89499999999998,2.6237330000000002e-05,1.5315545,1.37982908e-05,243.44650000000001,2.3739850000000002,43.506299999999996,16.36102,42.906490000000005,1.9586000000000001,1.295477,5.39771,717.85551,1871.1069400000001,7875.7165,22589300.0,4.698839999999099e-08,145.7673,139.5147,325.458293,325.458293,505.82446100000004,197.3432,5.0405627,0.00249332,11.3978,7.5794,20.043111339446515,0.12479233320319003,14388.979009626557,59615.158093750004,14380.163772587835,59615.158093750004,1.2914352529240005,0.013905009278560029,2.275268691099999,769.8502572399999,425437.22589436,0.004446156766026531,546.1089749999999,2.95227694711e-11,0.09576431262974999,4.954120658353603e-13,3440.7291377499996,0.23897496977499993,106.38516030999999,13.4015885596,126.2762168799,0.09708604,0.010005972471000003,271.7105177559,3658.9222896399,2223967.823875837,1861806.4303237498,16383225510000.0,1.7561826544005383e-16,54.261950709999994,21.12078391,245.48305959615095,245.48305959615095,2182.11897548948,102.27621375999999,327.9719626244688,5.355076737759999e-05,5.34415516,2.34669564,0,0.0,1.0,14.0
781,27.601982633879995,2.0930203290000002,652.71772983,1121.125879,925.72607148,1394.125879,33.31693416,5.047011449,8.724775949999998,132.606021,973.570668,24.842614660746243,155.60109799999998,2.48511077e-05,1.911780886,1.3771202213000002e-05,273.899038,2.53865,46.322382,18.627397000000002,48.81539200000001,2.021513,1.32818217,0.5272255,745.1954589999999,1462.7754166000002,7428.337655300001,22342213.8,5.2058174999991267e-08,145.83266899999998,140.610136,318.33768743,318.33768743,520.06222732,194.0,0.13284933899999998,0.00013302405999999998,13.424470999999999,8.577623,149.31851147503525,1.7049903707697314,18954.28458424103,115406.76794347735,18950.39542505233,115406.76794347735,5.582889712225095,0.032349405917920376,1.0850725998015978,1817.3233015475591,28292.967674033775,0.04505648342840557,375.599761194396,5.724027173000709e-12,1.4490101820490553,1.577578612966903e-12,3024.357274674556,0.0951311775,33.310017846076,37.256150004391,212.488421886336,0.033156190831,0.0061766581940910946,18.18885852214975,1762.518195279318,5182.408537696443,1248471.1699135082,8365846475089.561,3.4060183506695334e-15,64.55839733643901,49.507052061504005,176.18128249831994,176.18128249831994,63.38613026784562,0.0,0.06894464149626309,1.4327480461116399e-08,27.592101370159007,5.261070669871,0,0.0,3.75,15.5
427,38.929646055999996,2.4094048,751.9305999999999,1399.6702,1024.9306,1672.6702,36.32805,5.372761999999999,8.97572,157.576,913.9775999999999,25.844676737087998,139.72459999999998,2.269854e-05,2.223774,1.4779995e-05,295.5282,2.8093839999999997,44.1082,17.8768,46.71879999999999,2.1448,1.295676,5.911020000000001,717.47282,1411.1087,6937.0671,19979794.0,1.6983199999999138e-07,155.71879999999996,148.29579999999999,326.71831599999996,326.71831599999996,535.9883560000001,194.0,3538.5346622,0.527317084,17.8284,8.1322,1471.4184797942744,3.13567233333696,68644.05458364,601872.57103196,68644.05458364,601872.57103196,103.63243209749996,1.1888143353559995,1.3085704816000003,5956.348224,69789.28749824,11.22441613861305,2548.06955484,2.74931958684e-11,2.8321747129239996,4.126674945375e-12,8986.02760476,0.762754260544,5.79129276,6.45402176,24.74692656,0.13543296,0.0014269430240000025,229.26340455960002,2594.671427247602,9982.708674310004,3921657.8479875894,56542119097564.0,1.1675122777600216e-13,729.95812656,333.44950236,216.24468956414418,216.24468956414418,5613.763421777265,0.0,160831002.77992135,3.5694762455062574,230.11975343999995,0.12632316,0,0.0,1.0,10.0
51,21.918983423599997,1.5832647000000002,584.6506820000001,1144.5884,857.6736470000001,1417.5883999999999,32.115343,4.9407141999999995,7.932049999999999,132.8945,1374.1474,24.7835285169344,150.55749999999998,2.773428e-05,1.4452136,1.37882286e-05,227.71099999999998,2.2383499999999996,40.6786,15.3368,39.74605,1.8740999999999999,1.268045,8.8922,705.1800300000001,2271.3899,8234.34541,21530000.0,5.073019999999153e-08,147.7018,138.9145,326.27590599999996,326.27590599999996,495.774472,199.3041,9.961023500000001,0.00356169,10.7581,7.163,36.46963325809538,0.19052868083391006,26475.695547774885,33650.67218544,26459.09516390939,33650.67218544,1.7101222023510005,0.018257989518360048,3.9970077974999993,396.66336974999996,781861.3706732402,0.002149035256028576,772.02669375,5.412618488160001e-11,0.14955876477504002,3.220545905420403e-13,6340.030479000001,0.4359842775,155.65710204,21.19104576,205.21340439750003,0.13724919000000002,0.014655327975000007,441.02009916000003,5890.704370199101,4098085.9926579907,2411499.947756932,20987100000000.0,3.0786080796011396e-16,70.13267676000001,24.66618975,193.56525871916398,193.56525871916398,3578.3875512812183,155.82362319,604.0016105089477,6.70808333439e-05,9.770784390000001,4.3214310000000005,250,35.0,3.75,18.29
445,26.7181528,1.8529499999999999,676.9759999999999,1167.0739999999998,949.976,1440.074,33.178560000000004,5.033843999999999,8.8182,136.694,996.128,24.844261118399995,155.46,2.43102e-05,1.6942519999999999,1.4141660000000001e-05,268.92999999999995,2.5573799999999998,44.812000000000005,17.27,45.48800000000001,2.038,1.3073000000000001,1.1386,733.1328000000001,1441.7375999999997,7550.9416,22324000.0,6.035199999999032e-08,147.07199999999997,142.544,322.09872,322.09872,526.03424,193.99999999999997,0.38168799999999997,0.00017856,12.995999999999999,8.032,190.82028331796414,0.4397346955000001,24157.811424,186095.26452400006,24157.811424,186095.264524,12.014731526399999,0.04840185566399998,1.0549287600000004,2568.212364,17292.591615999998,0.0981365236787192,623.6764000000001,7.36799596e-12,0.40450096849600004,9.314457724000003e-13,2984.6851,0.1688849356,1.448656,3.0891,9.981856,0.048556,0.0003305100000000006,41.36205004000001,666.6880041600003,2593.207066240001,999648.01010944,13825744000000.0,8.245684096000318e-15,130.13881600000002,74.172064,49.13133116160003,49.13133116160003,2634.0008948224004,8.077935669463161e-28,14.297127398656,7.133719264e-07,32.115984000000005,0.042976,0,0.0,3.75,9.5
387,44.40611179999999,2.6684050000000004,761.545,1425.1549999999997,1034.5449999999998,1698.155,37.92645,5.56558,8.9675,157.48,891.7699999999999,26.4754598664,135.635,2.2330500000000002e-05,2.4676400000000003,1.4941655e-05,300.92999999999995,2.8569,43.915,17.919999999999998,46.79,2.17,1.2923,7.797499999999999,713.278,1403.0845,6791.4945,19367400.0,2.2503999999999164e-07,159.06499999999997,149.89000000000001,327.7697,327.7697,571.0277000000001,193.43999999999997,5998.079125,0.9700985999999999,19.919999999999998,8.15,2140.5234612830127,4.586222080975,66475.317975,614489.810975,66475.317975,614489.810975,153.23262189749994,1.862597103599999,1.0342937500000002,5226.1896,83323.0871,17.781373190429253,3005.471775,3.1145819749999996e-11,4.1300785904,4.818464545974999e-12,8804.1351,0.88137239,6.127774999999999,5.2336,18.9359,0.15109999999999998,0.001694710000000003,315.16824375,3075.644116000002,11715.345009750003,4484504.23361975,66807765240000.0,1.7882555840000303e-13,1012.8207749999999,402.74789999999996,244.01751991000026,244.01751991000026,86481.40281070999,15.3664,252839246.8464906,5.895508723768041,330.25359999999995,0.13749999999999998,0,0.0,16.7,4.9
124,23.73726182245,1.6879363,615.014018,1209.5769999999998,888.0357379999999,1482.577,32.368085,4.961818399999999,8.17354,140.495,1290.0711999999999,24.8112639109828,150.9921,2.685557e-05,1.5417482999999998,1.38624159e-05,240.16989999999998,2.343785,42.056099999999994,16.020319999999998,41.642889999999994,1.9388999999999998,1.2803600000000002,8.68889,705.2271,2118.14793,7919.51189,21687940.0,5.976219999999165e-08,147.99239999999998,139.8904,327.892043,327.892043,499.217825,198.94119999999998,8.1160688,0.003534667,11.5619,7.3416999999999994,118.7266575514167,0.34224708544231003,39283.50340953568,160842.350671,39269.19535223536,160842.35067099996,4.732697682774999,0.03966994942144003,3.6722458683999997,2036.8677749999997,673502.91733056,0.06354975034711202,1148.47243759,5.0791200975100004e-11,0.29122461274711,1.3131103781271907e-12,7780.84483399,0.512744123775,152.86555279,21.782531097600003,197.7365434479,0.16136679,0.014455490400000007,401.29665956789995,5494.311895590001,3427372.2318417155,3310400.5710376278,30821030556400.0,5.661096651160263e-15,160.02194224,79.30298783999999,316.539456456151,316.539456456151,3276.0731399593765,144.59574256000002,504.30482143306654,7.079194462911101e-05,23.799568389999997,3.65854111,300,25.0,1.0,18.037
249,25.365776926000002,1.856954,650.31403,1199.951,923.3264800000001,1472.951,32.57457,4.978623,8.83625,140.558,1000.2800000000001,24.778204501104003,164.29500000000002,2.46879e-05,1.6861370000000002,1.3820655000000002e-05,259.087,2.5100000000000002,47.540000000000006,17.767899999999997,47.08,2.0759999999999996,1.3319400000000001,3.27527,725.0119000000001,1477.0157,7293.969400000001,23960300.0,4.351099999999099e-08,143.593,139.833,329.53156,329.53156,512.8560100000001,196.63500000000002,0.09341200000000001,0.00237915,12.436000000000002,8.07,47.30839794725664,0.267615893884,524.9715138591002,144107.692599,524.7167160096002,144107.692599,5.3670688151,0.03160979887100001,0.3026034375,1912.692636,8095.3456,0.03441860126153611,560.877975,4.5880359e-13,0.216772290231,4.712308665975e-12,255.83543099999997,0.013649999999999997,70.96839999999999,11.36761959,78.5256,0.07022399999999998,0.0083342364,126.77531452710002,2307.470148390001,11391.619503509997,1921081.0212236398,18536633910000.0,9.252387899999326e-17,102.771351,57.809110999999994,1227.4874243663999,1227.4874243663999,1030.9587257799008,74.741775,0.020434014256,6.27530927775e-05,8.237904000000002,0.6951,0,0.0,0.5,7.7
727,31.5637089004,2.3795676,627.3412760000001,1165.1005,900.3570560000001,1438.1004999999998,33.773331000000006,5.0767164000000005,8.5971,136.64020000000002,937.4907000000001,24.8913127935916,151.36966999999999,2.490971e-05,2.1799338000000006,1.3755547750000001e-05,261.23619999999994,2.5005500000000005,47.7669,19.6225,50.5745,2.1108,1.36108,4.84774,745.9094600000001,1465.52485,7213.89529,21713122.0,6.460139999999181e-08,145.2964,139.9726,322.8851409999999,334.4917029999999,525.8074670000001,191.88790000000003,0.2776101,0.00020908,15.0229,9.1025,470.66704821360577,3.076369937830239,17472.750660571823,130554.22479975,17463.729190692866,130554.22479975,10.126247054439,0.05062474537103996,0.4486200899999999,1474.34994396,51229.30031351,0.08711639920215486,715.9057430911,3.2174307159e-12,2.66006223681756,2.174969809344938e-12,3905.47880956,0.1865246975,89.38896439000001,131.61959375,428.54344975,0.20432335999999998,0.02355883359999999,485.1623188923999,1815.713516508399,5147.398233477497,2017909.551818816,15822009053116.0,2.3195907718040356e-14,25.239347040000002,33.32644924,3147.9855520001183,5979.90724468979,1449.7998027539106,123.38713359000002,1.63544985067799,6.140575535999999e-07,79.18577559,9.53699375,360,25.0,3.75,16.7
542,27.395652,1.9953239999999999,654.0969,1107.624,927.1013999999999,1380.624,33.46569,5.048736,8.805099999999998,129.771,989.9639999999999,24.851399555999997,156.915,2.47982e-05,1.828168,1.3897235e-05,271.762,2.49311,45.737,17.923,47.214999999999996,2.013,1.31929,0.65,740.8318,1455.2689,7543.705899999999,22536600.0,5.5057999999990725e-08,145.96299999999997,141.05399999999997,319.76072,319.76072,520.77758,193.99999999999997,2.238291,0.0005801999999999999,13.684000000000001,8.299999999999999,306.72853847289593,1.5073270710239999,10903.025037389998,41790.756624,10900.914590040002,41790.756624,23.1301771239,0.08421530030399997,1.6743489899999997,319.730559,20517.310704,0.14862166691687484,311.807775,2.9386767599999996e-12,1.374410155776,9.506406297749997e-13,4544.6833560000005,0.0036042279000000005,18.219830999999996,21.001071,122.288775,0.012830999999999999,0.0034453958999999972,32.0775,1130.2758087599996,3550.474322789998,819314.6028351899,7043380440000.0,8.540598636000215e-15,84.63563099999999,40.779084,103.42382048159995,103.42382048159995,39.25492494360002,8.077935669463161e-28,348.955151732319,1.6530012959999992e-05,107.556144,2.9099999999999997,0,0.0,3.75,8.1275
339,39.194644999999994,2.434315,726.545,1329.725,999.5450000000001,1602.7250000000001,36.61395,5.43788,8.889500000000002,148.43,930.0500000000001,26.135630460000005,142.945,2.3043500000000004e-05,2.24244,1.4640685000000001e-05,287.76000000000005,2.7649,44.205000000000005,17.61,46.160000000000004,2.1199999999999997,1.2977000000000003,5.705500000000001,720.8500000000001,1417.9195,7076.1295,20455000.0,1.8043999999999115e-07,155.035,147.23999999999998,325.6289,325.6289,547.8053000000001,193.72,4959.056675000001,0.7770918000000001,17.84,8.11,1727.025167328975,3.742592215775,47138.727975,469254.419375,47138.727975,469254.41937500006,123.81234189749995,1.5664791455999996,0.8899397500000003,3759.1251,62291.57750000001,15.180232205876113,2239.161975,2.391885775e-11,3.3488334064000003,3.490186805774999e-12,6077.4924,0.66400399,4.882975,3.4979,11.3244,0.11560000000000001,0.0012567100000000025,250.89331975000002,2219.217700000002,8417.275169750003,3318339.54087975,49858165000000.0,1.478727664000024e-13,778.7937750000001,301.8324,176.96877079000024,176.96877079000024,43877.71076591,7.7616000000000005,215855856.89781982,4.94602834540076,265.21439999999996,0.10790000000000001,0,0.0,3.75,7.2
309,38.091825,2.376285,724.2449999999999,1326.535,997.245,1599.535,36.333850000000005,5.41924,8.8899,148.23000000000002,934.4,26.093817040000005,144.815,2.3139500000000004e-05,2.18462,1.4694765000000001e-05,285.02,2.768,43.995000000000005,17.483999999999998,45.86000000000001,2.11,1.2960000000000003,5.2292000000000005,721.3030000000001,1418.6734999999999,7102.653499999999,20734000.0,1.7137999999999107e-07,154.595,147.02,327.5963,327.5963,527.1437000000001,194.31,4900.060975,0.7300955,17.42,8.11,1602.2393970143748,3.505110243775,46073.344975,467242.35877500003,46073.344975,467242.35877500003,113.10070167749996,1.5202728223999993,0.8896439900000004,3752.4571,57778.670000000006,15.074430433940805,2099.3607749999996,2.2845289750000004e-11,3.1111388556000006,4.407954149774999e-12,5980.989600000001,0.656741,11.854975000000001,4.467344000000001,17.9304,0.10790000000000001,0.001977000000000002,231.15768636,2079.7602910000023,7948.895647750002,3132502.23818775,46764334000000.0,1.422358156000023e-13,724.9509750000001,284.2896,703.6708683100004,703.6708683100004,304.64848030999946,9.5139,216089402.44681293,4.79596057327675,245.58360000000002,0.10790000000000001,0,0.0,1.0,3.0
818,26.344696999999996,1.9517239999999998,652.6459600000001,1111.5719999999997,925.6507599999999,1384.5719999999997,33.065349999999995,5.02695,8.753099999999998,131.355,991.6800000000001,24.818580955999998,157.249,2.4813099999999998e-05,1.779653,1.3887748e-05,267.705,2.5170000000000003,45.763,17.9273,47.105000000000004,2.0159999999999996,1.31996,0.34389000000000003,741.7530000000002,1457.1381000000001,7553.007899999999,22597300.0,4.7745999999990745e-08,145.614,140.826,320.07832999999994,320.07832999999994,520.4463900000001,194.093,0.10056300000000001,0.00012008,12.878000000000002,8.335999999999999,97.68020431119099,1.072772603824,13357.311364478399,88988.176816,13355.074148222398,88988.176816,3.8542074775,0.01965749349999999,1.2672903900000003,1626.0109750000001,17939.2576,0.019169998671198,240.65899899999997,3.86729839e-12,0.9013204665910002,1.8575177844959994e-12,1922.7079749999998,0.05271100000000001,19.620831,23.17654471,128.971975,0.031743999999999994,0.003991998399999998,13.471322367900001,1076.7470709999993,3223.525858389998,736416.80506759,5086982710000.0,1.1463634840000787e-15,46.107004,29.517724,342.22707311109997,342.22707311109997,45.14841786790004,2.8743510000000003,0.03699626403100001,9.065593600000001e-09,17.897116000000004,3.1191039999999997,300,56.0,0.5,16.0
337,41.715745,2.546615,734.9849999999999,1343.985,1007.985,1616.985,37.35255,5.48992,8.8855,149.37,913.5699999999999,26.229219660000002,140.005,2.2801500000000002e-05,2.35396,1.4769985e-05,291.38000000000005,2.7437,44.065,17.67,46.26,2.1399999999999997,1.2949000000000002,6.705500000000001,716.9860000000001,1410.3055,6966.6755,20017000.0,1.9835999999999136e-07,156.89499999999998,148.38,326.4521,326.4521,589.8837000000001,193.16,5077.055415000001,0.8710898,18.839999999999996,8.11,1963.389914599975,4.2041530767749995,49337.094775,472381.494775,49337.094775000005,472381.494775,144.71730699749995,1.6533963535999994,0.8922397500000003,3764.0131,72634.75510000001,15.35775312509741,2562.414975,2.593834775e-11,3.8113737584000007,4.139574074774999e-12,6518.6256,0.69725831,5.620775,3.6010999999999997,11.5824,0.13040000000000002,0.0015719900000000027,288.48231975,2820.5952040000025,10758.770519750004,3761639.73354975,57029101000000.0,1.587179504000027e-13,910.983975,351.28560000000004,202.45421959000024,202.45421959000024,128387.59062030999,22.8144,215367808.31662163,5.23290257116396,302.5344,0.10790000000000001,0,0.0,3.75,3.87
298,24.4152733862,1.7776344,650.4251840000001,1148.8747999999998,923.431364,1421.8748,32.489956,4.9791304,8.782399999999999,134.798,1015.2208,24.7746286851248,163.08999999999997,2.472996e-05,1.6165892,1.38194472e-05,259.382,2.5103,46.2772,17.3708,46.03,2.0412,1.32236,1.7510000000000001,731.0997600000001,1465.7792000000002,7527.19852,23618000.0,4.325839999999041e-08,143.88760000000002,140.176,324.401212,324.401212,516.295444,195.2772,0.070004,0.00133188,12.0412,8.0,0.2829907439856542,0.03655740713664001,4.20711744614404,80665.84712496,4.3303061795040225,80665.84712496,0.7543764380640002,0.008286214995840008,0.15801023999999997,1075.457196,531.54644736,0.006313749517301076,222.2019,1.141623984000001e-13,0.024716001243359997,6.301462592121603e-13,8.888076,0.0024689099999999995,37.96196016,3.19970736,24.6891,0.03950255999999999,0.003555230400000001,71.35149900000002,1013.7952799424006,5291.60492736,982789.9738098095,8888076000000.0,1.2798829439985775e-17,28.79736624,15.801024,278.79643161105594,278.79643161105594,532.7385121628645,37.961960160000004,0.0011416239840000004,3.53156836656e-05,0.03950255999999999,0.0,0,0.0,3.75,9.7
