,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex ,Ra_ex,R_ex,UTS
809,25.854957236,1.8866566,654.8803419999999,1111.8639,927.883552,1384.8639,32.969603000000006,5.021058200000001,8.72196,130.883,998.9906,24.818252127328,157.68550000000002,2.475754e-05,1.7218012,1.3927353300000001e-05,266.78,2.52575,45.4914,17.665900000000004,46.551100000000005,2.0126999999999997,1.3166130000000003,0.33248000000000005,739.9881100000001,1454.17543,7590.56481,22654680.0,4.9378799999990534e-08,145.61150000000004,141.06210000000002,320.126214,320.126214,520.91037,194.0,0.0950965,0.00011484500000000002,12.6657,8.2267,77.41915046474547,0.7161137828764399,10660.004069223036,66848.15837678999,10658.493591223296,66848.15837678999,2.8114135523909995,0.016904984012759992,0.45920625840000007,985.432911,13545.77591164,0.03005600377260548,235.47578975,3.0907211484e-12,0.61140745247856,7.7013079267911e-13,1663.4108,0.0637119375,13.31992604,15.27727719,86.54418878999999,0.01733871,0.002495058230999998,10.865225049600003,776.4579336278996,2354.250497315099,639669.2148966638,5220194097600.0,2.5009263105601087e-15,44.212167750000006,29.463843590000003,77.95246008620398,77.95246008620398,36.32903138309996,0.0,0.03371845278775001,6.762555975e-09,14.131143509999998,2.10610711,0,0.0,1.0,160.0
716,29.3837068,2.0543499,627.0325279,1166.4430599999998,899.9673723999999,1439.36935,33.2992,5.0395306,8.60266,136.2467,974.88711,24.8374680341,154.94980999999999,2.467954e-05,1.8895245,1.406916777e-05,250.03213,2.4478949999999995,45.796440000000004,17.19244,45.5978,2.10232,1.3449798,5.518439,736.948928,1449.8902440000002,7462.439579999999,22245313.0,4.7466499999990627e-08,144.94404999999998,140.75267000000002,320.4069937,334.0354294,523.9852714000001,191.22183,0.0974367,0.00010763600000000001,14.0519,8.56814,441.9409840613004,1.6597724747218494,8766.931594400661,111873.8107565364,8760.515656757887,111873.86261663325,6.761544415427199,0.030457150323189148,0.14981836944958787,1281.5860850295596,33388.42710899197,0.04737660083871451,428.7031011867602,5.53605870854868e-13,1.5486186563340028,3.841037981533175e-13,2277.910459834369,0.048784677693623255,11.537828568898128,3.798220248248528,23.140162131493202,0.195137285266752,0.021127873513109824,561.6671133476499,202.66063638112166,525.0343095159415,1193098.2537914328,9578057265404.648,2.1318684922205944e-16,0.051649637291326884,2.1849630608251953,16.80003499595491,3379.628502184115,192.9777668664259,137.0375986185918,0.020790794437273136,1.58956341670608e-09,71.85459329872528,5.377675424173907,0,0.0,3.71,224.1
341,29.185685700000004,2.0077903,634.796414,1172.1966000000002,907.802384,1445.1966,33.506415000000004,5.057447000000001,8.6013,136.601,980.009,24.8501433744,154.8533,2.450911e-05,1.847329,1.41412901e-05,253.15619999999998,2.4602,45.2943,17.0107,45.0923,2.099,1.334027,4.755540000000001,734.56981,1445.2649900000001,7485.96805,22237260.0,5.298999999999049e-08,145.38799999999998,141.5315,321.228832,331.77543399999996,524.307404,191.89059999999998,0.09037750000000001,0.000105047,13.9586,8.4077,460.9868281865155,1.4006614069259098,6937.664263760604,134215.38014844002,6932.854898636544,134215.38014844,19.504511297775,0.10699212419099997,0.20460830999999988,1448.588799,30714.282919,0.07711557177504613,533.09137911,3.5472400079e-12,1.3330195237590001,6.479324987419904e-13,1915.77500156,0.03821596,11.77088751,0.12698551,2.1601807099999997,0.188199,0.016588373270999993,459.8637813084,424.81458156390033,1588.1231772999008,1176660.6444241975,11633617692400.0,4.266807900000171e-15,15.369456000000001,38.37600775,16.571022495776003,2635.9855694316434,201.96278750078352,107.34863164000001,0.014395561993750002,4.898977910000001e-10,74.16028604,3.8234807099999997,0,0.0,0.0033,141.0
195,23.6325798085,1.7577446,597.4463189999999,1142.2160999999999,870.4681140000001,1415.2161,32.454598000000004,4.968149700000001,8.129095,133.2203,1262.1304,24.796986008884005,152.783,2.704252e-05,1.6040368000000003,1.37277199e-05,239.42860000000002,2.3094500000000004,42.7425,16.4414,42.781699999999994,1.919,1.289502,6.98176,715.53641,2060.34978,7950.19599,21926600.0,4.922849999999169e-08,146.75809999999998,138.9383,325.131195,325.131195,500.87921,198.283,7.327543099999999,0.002972535,11.5564,7.611,76.09684994874472,0.8190008899708401,20937.15589302024,47551.080600789996,20923.607197903002,47551.080600789996,4.177669358396001,0.029751589889910036,3.1136692309749994,583.2637679100001,614854.40059584,0.0152224853673023,706.7199109999999,4.15355220496e-11,0.68558832844576,1.64123012304399e-12,5509.85970204,0.33522319749999996,146.93619375,33.413066040000004,262.41186511,0.116439,0.015414711996000002,351.5571991024,5578.447185311899,3120812.775313951,2539979.80071092,19531792440000.0,2.542762877500935e-16,72.73878438999999,35.269693110000006,454.297834521975,454.297834521975,2856.5360752759016,128.708911,460.5234995529423,5.9447808423775e-05,16.66341904,5.750678999999999,0,0.0,3.71,242.0
908,30.46625,2.5483,615.4295,1062.55,888.452,1335.55,34.014,5.096850000000001,8.497499999999999,126.64999999999999,925.2,24.877550999999997,154.0,2.5609999999999997e-05,2.3319,1.325995e-05,282.8,2.5,48.75,20.9,54.45,2.0,1.361,0.0,763.0050000000001,1493.09,7147.745,22100000.0,4.6249999999993e-08,144.55,138.15,312.7725,312.7725,517.12,194.0,0.21855,0.0001675,14.7,9.5,215.1123421874999,3.720654509999999,6772.34366475,4269.8475,6763.531056000002,4269.8475,10.235904000000001,0.05537082749999997,0.23236874999999985,10.3275,50926.56,0.04235139393899975,204.0,3.717899999999999e-12,3.1696749900000007,2.9707409474999993e-12,2945.7599999999998,0.0,79.6875,86.19,506.0474999999999,0.0,0.014738999999999988,0.0,3628.6104749999968,10182.501899999994,1938976.6614749997,4590000000000.0,2.86875000000765e-17,1.1475,46.027499999999996,378.01231874999985,378.01231874999985,88.86240000000024,0.0,0.1371095475,2.581875e-08,41.31,12.75,0,0.0,1.0,126.475
822,27.69653744,2.1100898000000003,651.2962229999999,1118.9299999999998,924.305088,1391.9299999999998,33.338487,5.048507300000001,8.719425000000001,132.4125,971.9114000000001,24.843164703120003,155.5711,2.4880019999999997e-05,1.9273878000000002,1.37490162e-05,274.18919999999997,2.53675,46.4125,18.7123,49.0212,2.0209,1.329453,0.5064200000000001,745.8946,1463.98037,7419.13864,22337480.0,5.1688699999991335e-08,145.7704,140.5044,318.108317,318.108317,519.922034,194.0,0.1353814,0.00013423200000000003,13.466899999999999,8.611899999999999,151.44569960277582,1.79096288293596,18662.751281124274,112662.68569999999,18658.64331715226,112662.68569999999,5.715734520831001,0.032900432546709976,1.107295419375,1791.7857437499997,29137.855750040002,0.04357606917665742,365.12914479,5.692714799599999e-12,1.5214871256111604,1.61739711393756e-12,3021.5970033599997,0.0905244375,35.233343749999996,39.29532871,224.46715056000002,0.03286319,0.006524870790999994,17.664000783600002,1835.0468868399987,5368.833491663097,1270301.1015569502,8139939249600.0,3.1824585923101515e-15,61.165083839999994,48.665180639999996,183.53980625751095,183.53980625751095,63.06814142284402,0.0,0.07099527153404002,1.4781090176000002e-08,28.05390439,5.568878390000001,0,0.0,3.71,180.0
120,25.6281996975,1.8392180000000002,669.4996,1210.4950000000001,945.23785,1486.225,32.98631000000001,5.041834000000001,8.9278,141.64900000000003,1011.2660000000001,25.04243785806,164.40900000000002,2.4759100000000005e-05,1.673157,1.4093664000000002e-05,264.781,2.5612500000000002,46.827,17.677000000000003,46.803000000000004,2.087,1.33542,2.7163999999999997,733.1346000000002,1479.0356000000002,7438.4571000000005,23860600.0,4.9661999999990575e-08,146.25900000000001,142.248,331.67455,331.67455,520.9050100000001,197.955,0.091254,0.0017540799999999999,12.579,8.092,51.87096835116152,0.13432563699124006,9460.0723758416,163137.85142525,9504.115107603724,163211.47188125,3.6047337580610055,0.030800309279560033,0.2959992884000001,2117.22219101,8255.004471560002,0.10814775210613953,565.62691181,2.6191875181000027e-12,0.11444385981749,2.723103474552961e-12,1392.10481861,0.08341095312500002,59.226750290000005,6.12503429,43.361399090000006,0.06298669000000001,0.0060344893640000025,102.6087983296,1769.8094200116034,9206.254713313603,1713797.7241149943,17790929963600.0,3.3121768984400996e-15,120.05486981000004,65.03943103999997,931.9824569745252,931.9824569745252,786.5669592309018,62.324795250000044,0.019954752409160004,4.6468847520064e-05,9.25007141,0.01834064000000009,0,0.0,1.0,171.0
866,30.040137899999998,2.0231443,671.5043800000001,1133.4737,944.50528,1406.4737,34.27070100000001,5.1113434,8.74026,131.95690000000002,978.9284000000001,24.9895020372,153.0881,2.4247230000000003e-05,1.8624832000000002,1.4220873700000002e-05,270.1451,2.4679340000000005,44.8393,17.3529,45.68470000000001,2.0503,1.3063780000000003,2.2440599999999997,730.3227200000001,1435.9176100000002,7459.0062100000005,21969150.0,8.264519999999057e-08,149.0849,143.38510000000002,322.315372,322.315372,607.363364,192.8492,242.55718929999998,0.193271166,14.291799999999999,8.0692,650.9039991260837,1.4943874330775095,13854.8275662156,69877.43790831,13854.3741465216,69877.43790831,54.15696623859898,0.26932447447643987,0.7068921323999999,1015.41724239,31148.175673439997,0.8641007556749357,936.29293839,7.564982327099999e-12,1.43124369451776,1.8015186251483099e-12,2081.83804599,0.073901731644,5.85307551,5.478961590000001,26.59908591,0.05696990999999999,0.0014878811160000008,105.4845607164,1694.2608398016005,6367.584298887902,1387195.7852884356,20817375277500.0,3.2153965716960733e-14,355.95809199,135.32879799,85.55004598161608,85.55004598161608,174487.85205612346,30.89805936,1371857.0210984244,0.8705452696947606,103.04805276000002,0.61361136,0,0.0,3.71,259.0
601,26.8419138,1.8630264,660.8739600000001,1126.3786,933.2190599999999,1398.7233999999999,33.285823,5.0595462,8.727459999999999,130.9307,1001.5076,24.9488691524,156.7605,2.447086e-05,1.7028716000000002,1.40475439e-05,265.0158,2.534649,44.827299999999994,17.1209,45.2455,2.0139,1.305587,0.935,733.55744,1442.48043,7599.50443,22518260.0,6.622359999999025e-08,146.2727,141.6332,320.837742,320.837742,520.79317,193.5344,784.5092447000001,0.11699599000000001,13.076799999999999,8.0168,334.5937197870977,0.7943610520220075,8923.887597303805,81735.1332607489,8926.248564042919,81739.10393314186,24.203640991981406,0.28145131706571724,0.36747040907616,557.568061824024,12240.938007381375,2.6692766637423118,407.15188928540005,4.212119686464959e-12,0.7188043882668324,6.526678535789646e-13,1765.002852160864,0.10980960747131759,2.044106329304001,2.054182669656,11.1120571014,0.018372886296000004,0.0004462576360344002,45.87367685999999,447.0067819759517,1654.0530297759362,628061.5828155599,9082468092173.76,2.6539069846567737e-14,139.127248073304,54.512345738624006,38.49083220145548,38.49083220145548,58.17104822634258,0.21626307993599528,37799141.66736551,0.8389225965498971,63.596495284224,0.21507196262400005,400,10.0,1.0,306.0
726,28.5736184,2.13897,646.4118,1124.27,919.4208000000001,1397.27,33.7182,5.07728,8.614,132.20000000000002,966.58,24.8638205232,154.68,2.4796999999999997e-05,1.9593800000000001,1.382298e-05,273.92,2.525,46.23,18.62,48.86,2.03,1.3276000000000001,0.796,744.4120000000001,1460.942,7383.353999999999,22212000.0,5.67199999999914e-08,145.89000000000001,140.98,318.52160000000003,318.52160000000003,520.7950000000001,194.0,0.14276,0.000133,13.810000000000002,8.62,258.86279695223743,1.9099908691000003,11066.91007476,103214.1571,11062.82747136,103214.1571,20.562590760000003,0.11933942159999998,0.27725399999999994,1115.1,33180.4236,0.08820891693153518,494.1976,7.188490999999999e-12,1.6678565356000001,2.2046480796000003e-12,2499.3536,0.061875000000000006,41.4371,38.83559999999999,228.06039999999996,0.0491,0.007068239999999995,33.127984000000005,2265.452255999999,7025.256835999999,1455864.4074839999,10699056000000.0,6.921821600000237e-15,60.637899999999995,85.3596,208.0831274399999,208.0831274399999,129.47084299999995,0.0,0.0758550624,1.3583000000000003e-08,44.6139,5.635599999999999,0,12.8,3.71,376.3
230,26.657718772650004,1.9431855999999998,660.159746,1238.0307,932.600771,1510.4574,32.711878,4.9759333,9.16721,144.8146,988.7922,24.7392065074756,163.8149,2.428241e-05,1.7740181000000002,1.3648529800000002e-05,264.8055,2.532087,48.146300000000004,18.0805,47.6332,2.1149,1.3386340000000003,5.546970000000001,720.5388700000001,1477.3950099999997,7131.64457,23744410.8,1.995728399999991e-06,143.39,139.41310000000001,329.694868,329.694868,540.795028,196.18819999999997,87.40468560000001,0.07232016000000001,12.937899999999999,8.0492,241.26500997358303,0.7004995451729406,7358.965533014037,191871.5133278108,7360.3731741089905,191874.82231508903,23.883844712313536,0.1461156066184073,13.393730063613395,2572.045963256364,13778.973788120238,0.5243660067215988,814.058062919779,6.19656317754299e-12,0.649897673312222,2.1261079063388362e-12,1800.132768806475,0.1440168788223051,103.06095728225101,11.849920341475002,74.712722101296,0.120305105779,0.0107552379734924,304.17912617912015,2798.1807234432595,13827.034897396812,2568888.891655613,30782990091141.13,4.850043678339556e-10,200.15684659000004,91.374022241619,963.4588248129473,963.4588248129473,66286.50026344923,98.84018013959603,507532.3943359253,0.3217708321294353,38.32932615153901,0.6559211566559999,0,0.0,3.71,154.0
384,38.27362,2.386705,718.3399999999999,1329.645,991.34,1602.645,36.5193,5.38467,8.8255,148.345,933.1400000000001,25.895229860000004,143.82000000000002,2.3092500000000003e-05,2.20301,1.462248e-05,281.27500000000003,2.69115,44.089999999999996,17.455000000000002,45.809999999999995,2.115,1.2970500000000003,5.4555,720.553,1417.0729999999999,7105.643,20583600.0,1.612599999999911e-07,153.87,147.07,325.4856,325.4856,542.0930000000001,194.0,3921.28199,0.5843673,17.5,8.09,1600.8403593256,3.4265445879749996,41196.3144,471899.57897499995,41196.3144,471899.57897499995,124.47724850999995,1.3258050510999995,0.9398997500000001,3730.1459750000004,61102.66040000001,12.367377868244303,2119.3576000000003,2.3657293750000002e-11,3.1156092799000006,3.481803039599999e-12,4916.499375,0.5883861775,7.4419,3.097975,10.1639,0.111775,0.0015247975000000026,241.18356975,2465.9373910000018,9552.748771000002,3181903.544651,47265643040000.0,1.220402524000021e-13,652.4731,300.93510000000003,175.26359664000017,175.26359664000017,10671.316355,0.0,176703607.58360332,3.92171789476871,247.58999999999997,0.09190000000000001,0,0.0,1.0,189.3
33,23.311499593549996,1.6815014,609.076784,1167.5811,882.0953089999999,1440.5811,32.370275,4.9590758,8.23804,135.7217,1245.3272,24.7877739449692,154.9819,2.6614690000000004e-05,1.5340680999999998,1.3790207600000001e-05,238.5605,2.329461,42.84589999999999,16.119139999999998,42.133579999999995,1.9452999999999998,1.28888,7.01827,711.8302199999999,1994.07974,7920.36525,22300220.0,5.0481799999991276e-08,146.39049999999997,139.4204,326.58340699999997,326.58340699999997,504.584749,198.19330000000002,6.7434808,0.00310883,11.4131,7.4528,87.1616043566297,0.27541994299804,19006.636093657347,82699.08202279,18995.41030958452,82699.08202279,8.173108174375,0.03784204785436004,2.8896329583999996,956.19184911,545583.6617401602,0.03389074976641003,755.39197239,3.87595432039e-11,0.24076715366239,7.540308695022405e-13,4372.200339749999,0.30894137947899997,132.53715319,16.786793660400004,158.68884838360003,0.12470791,0.012514005600000006,343.54275320709996,4649.849846751601,2828091.982327533,2420081.0256514377,21834039951600.0,1.6883586687601133e-15,81.38220975000002,40.95766384,286.97583530235096,286.97583530235096,4624.655360077,125.17653511,424.35408239343144,6.40628990311e-05,16.75184839,2.98377216,0,0.0,3.71,146.0
278,24.781570003450003,1.8584556,647.947414,1214.6113,920.388619,1487.038,32.272124,4.951034600000001,8.85168,142.4687,1003.0288,24.7072119791188,166.1115,2.4633230000000002e-05,1.6865283,1.35625828e-05,259.1725,2.5171750000000004,47.861200000000004,17.953599999999998,47.589000000000006,2.0854999999999997,1.336539,3.81225,722.96179,1482.4619300000002,7241.7488,24255200.0,4.239799999999106e-08,142.2526,138.7769,327.420573,327.420573,509.384071,196.3733,0.0853757,0.00278497,12.1905,8.0532,12.176442807732098,0.27186425547258014,382.7498145431007,167274.44533112584,384.4537598349124,167277.69792776761,2.1709195349341117,0.020631295821005965,0.34295997607295997,2225.088226302651,3787.049345938176,0.018344713613579103,474.226703842275,4.528531246109099e-13,0.21892872981503814,1.4407827437097634e-12,182.127935761875,0.005130312415687495,81.832276182576,11.018350358784001,76.6391818659,0.081656198475,0.008030384832105901,147.45685511236874,2329.275218415893,11370.430266486517,2112518.5924017266,18734412033216.0,2.836205615157503e-17,59.56340860580401,34.77096764541899,603.0060252120094,603.0060252120094,1103.1037254410408,78.623553908931,0.009612269028193973,7.29687838775081e-05,2.311732340475,0.695376296496,0,0.0,3.71,154.0
356,41.715745,2.546615,734.9849999999999,1343.985,1007.985,1616.985,37.35255,5.48992,8.8855,149.37,913.5699999999999,26.229219660000002,140.005,2.2801500000000002e-05,2.35396,1.4769985e-05,291.38000000000005,2.7437,44.065,17.67,46.26,2.1399999999999997,1.2949000000000002,6.705500000000001,716.9860000000001,1410.3055,6966.6755,20017000.0,1.9835999999999136e-07,156.89499999999998,148.38,326.4521,326.4521,589.8837000000001,193.16,5077.055415000001,0.8710898,18.839999999999996,8.11,1963.389914599975,4.2041530767749995,49337.094775,472381.494775,49337.094775000005,472381.494775,144.71730699749995,1.6533963535999994,0.8922397500000003,3764.0131,72634.75510000001,15.35775312509741,2562.414975,2.593834775e-11,3.8113737584000007,4.139574074774999e-12,6518.6256,0.69725831,5.620775,3.6010999999999997,11.5824,0.13040000000000002,0.0015719900000000027,288.48231975,2820.5952040000025,10758.770519750004,3761639.73354975,57029101000000.0,1.587179504000027e-13,910.983975,351.28560000000004,202.45421959000024,202.45421959000024,128387.59062030999,22.8144,215367808.31662163,5.23290257116396,302.5344,0.10790000000000001,0,0.0,3.71,276.0
94,28.16392231,2.12468,672.0978,1234.1599999999999,945.1113,1507.1599999999999,33.16080000000001,5.022740000000001,8.948,144.0,977.4920000000001,24.849781320239998,168.76,2.4207000000000004e-05,1.9360600000000001,1.3666906e-05,281.14,2.5088,49.57,18.53,49.15,2.08,1.3429000000000002,7.101999999999999,724.458,1480.2620000000002,7198.641,24542000.0,6.002999999999111e-08,145.24,140.67000000000002,328.0203,328.0203,551.4029,196.23,118.18345000000001,0.095952,13.569999999999999,8.3,349.5314930359033,2.1012882376000004,8746.593711159996,176911.25439999998,8750.09625331,176911.25439999998,28.18833935999999,0.14738293239999994,0.760096,2309.2,24699.570736,0.4480685689544828,2420.9424,4.816650999999999e-12,1.7780930163999997,3.1174052723640006e-12,11531.7004,0.033644560000000004,308.5051,31.5291,237.52749999999995,0.07359999999999998,0.015152589999999999,528.493396,2112.841836000001,17779.653156,2330133.9936189996,59594436000000.0,1.5840669100000282e-14,216.66240000000005,91.30110000000002,456.54214490999993,456.54214490999993,89183.34872059,97.1971,682233.1075878474,0.43264735489600015,56.2651,2.91,0,0.0,3.71,250.0
142,26.32023539,1.875976,664.4702,1220.8900000000003,937.4792,1493.8899999999999,32.902530000000006,5.002002000000001,8.838,142.33700000000002,996.9060000000001,24.811080652079998,161.497,2.43908e-05,1.711086,1.3874461e-05,263.08099999999996,2.5335700000000005,46.695,17.639,46.69200000000001,2.0810000000000004,1.32539,3.3552,724.5942000000001,1465.7153,7313.969300000001,23453000.0,5.459599999999081e-08,144.73300000000003,140.928,326.90994000000006,326.90994000000006,520.66534,195.86,0.528237,0.00199798,12.815999999999999,8.012,175.91183588887765,0.37633219142400004,10244.28445596,202771.46790000002,10244.21102136,202771.4679,16.664498699099997,0.067546467996,0.331476,2411.839431,12729.535164,0.10552501621137,764.6879910000001,4.50499536e-12,0.35942476460399997,1.7536275164790003e-12,1295.2404390000002,0.0921391551,56.499975,5.4326789999999985,39.113136000000004,0.074439,0.005520447900000002,130.13155296000002,1972.366326360001,10209.313055910001,1997048.2985675097,22809711000000.0,6.424220784000194e-15,131.025711,85.20681599999999,428.95367879639997,428.95367879639997,4747.815847484401,54.200399999999995,21.356531322830996,5.111044311959999e-05,28.878143999999995,0.011856,0,0.0,1.0,163.225
117,25.3476536975,1.8283680000000002,663.6056,1200.1070000000002,937.43285,1473.926,32.69518000000001,5.001682000000001,8.86802,140.56400000000002,1006.8490000000002,24.86541333206,163.00900000000001,2.4603000000000005e-05,1.6635110000000002,1.3912665e-05,263.61199999999997,2.5490000000000004,46.708,17.625200000000003,46.663000000000004,2.073,1.32842,2.69981,729.0060000000002,1471.0178000000003,7404.0703,23657600.0,4.942399999999064e-08,144.901,141.016,327.76267,327.76267,516.9931300000001,196.38000000000002,0.088244,0.0017514899999999999,12.439000000000002,8.036000000000001,50.287781976270956,0.13350300520627206,9193.466457694081,162431.18198534704,9197.380035154867,162437.752084428,2.944447153297201,0.02460525936337201,0.2881814157612001,2113.8786182880003,7196.536925403001,0.04987902512959429,553.424721243,2.5293738270000007e-12,0.11364443442036301,1.7065029669816758e-12,1321.9573156319998,0.078466203,52.951647791999996,5.3775479851200005,38.273737707,0.062562987,0.005142002689200001,102.6074135860083,1590.8406481080017,8291.821786910523,1666417.3597299363,17535888353280.0,3.3103324193281006e-15,101.07009840300002,54.500280767999996,547.7117423076868,547.7117423076868,749.0103109046913,52.86091320000002,0.019140829474608,4.6455403831560295e-05,8.834465163000003,0.012435888000000067,0,0.0,1.0,156.0
168,25.2274196975,1.8237180000000002,661.0796,1195.6550000000002,934.08785,1468.655,32.57041000000001,4.9844740000000005,8.8424,140.09900000000002,1004.9560000000001,24.78954567806,162.40900000000002,2.4536100000000004e-05,1.659377,1.3835094000000001e-05,263.111,2.54375,46.657,17.603,46.603,2.067,1.32542,2.6927,727.2366000000002,1467.5816000000002,7389.333100000001,23570600.0,4.932199999999067e-08,144.31900000000002,140.488,326.08615000000003,326.08615000000003,515.3166100000001,195.705,0.086954,0.00175038,12.379000000000001,8.012,49.62237645494024,0.133248916476,9091.612095839999,162169.57597499999,9091.6007318775,162169.575975,2.6915261319,0.022691475323999996,0.28720224000000005,2113.037199,6769.166064,0.04358429301642723,548.959719,2.50898679e-12,0.113382794871,1.2724842911640007e-12,1293.704679,0.0765234375,50.301351,5.063391,36.137391,0.06251100000000001,0.004809423600000001,102.60703670999999,1529.574940440001,7961.93346144,1647574.9120143899,17442695640000.0,3.3096083160001e-15,93.49923900000002,50.549856000000005,384.71082567749994,384.71082567749994,740.9461100079004,49.947975,0.018788773884,4.6449677055599995e-05,8.659358999999998,0.011856,0,0.0,1.0,154.0
563,27.358114999999998,2.1704499999999998,642.6911,1101.1000000000001,915.70235,1374.1000000000001,33.214800000000004,5.03763,8.685,130.04,972.5459999999999,24.820220136000003,161.2,2.49995e-05,1.9797000000000002,1.3591003e-05,278.33000000000004,2.5075,47.925000000000004,19.025,50.055,2.0,1.33925,1.776,747.9390000000001,1475.2640000000001,7436.0525,23180000.0,4.449499999999135e-08,144.82000000000002,139.725,318.28125,318.28125,517.10215,194.465,0.180975,0.00015700000000000002,13.335000000000003,8.75,115.00566751177497,2.3462424975,5966.983400789999,34387.89,5964.956741977501,34387.89,4.523544960000001,0.024486863099999985,0.399525,444.4583999999999,27773.368283999996,0.021069717611987795,958.5599999999998,2.743149749999999e-12,1.95636471,1.956002706591e-12,6705.1911,0.00369375,164.31937499999998,50.874375,320.961975,0.0,0.011301937499999993,207.12422400000003,1603.6568789999988,8047.153103999998,1086257.5254937499,21567600000000.0,2.418997500002656e-17,0.5075999999999999,21.249375,195.48373593749997,195.48373593749997,408.02883087750024,14.198774999999998,0.257845374375,6.890099999999999e-08,21.992775,6.9375,0,0.0,1.0,192.0
103,25.027287655400002,1.7855172000000001,651.6488279999999,1150.564,924.6548879999999,1423.564,32.680952999999995,4.9911562,8.77401,134.7533,1008.3295999999999,24.789449046481597,161.81749999999997,2.4709009999999997e-05,1.6236291,1.4010162799999999e-05,258.4919,2.5003999999999995,46.2621,17.25787,45.7287,2.0404,1.3186280000000001,1.7657909999999999,729.40238,1461.73735,7496.32025,23457590.0,4.4106999999990497e-08,144.627,140.7158,327.123239,327.123239,517.236225,195.5531,0.0808969,0.0013118399999999999,12.2926,8.0,38.65297590237286,0.042847994104160014,158.03536318641605,79657.51910399999,158.141330067456,79657.51910399999,4.395789121791,0.022442226801560005,0.16087551989999999,1055.0686391099998,5435.90416384,0.028131305259508518,375.50919375,1.5978981990000003e-13,0.029776152533189992,4.268922135096159e-12,90.71093438999999,0.012224839999999999,37.24120359,4.3583600631,32.87669631,0.03876784,0.004818677616000001,70.099900874319,1311.5433463356007,6739.0071299775,1074584.2492269373,11151284391899.998,8.481935100000204e-17,82.429671,44.36443036,1048.9423557588789,1048.9423557588789,604.1798690793753,45.73398039,0.013387120270390001,3.4650999814399995e-05,6.5119852400000005,0.0,0,0.0,3.71,150.0
268,26.032310680000002,1.906372,662.9309,1239.165,935.6714,1511.8919999999998,32.64248,4.9849120000000005,8.876699999999998,145.032,988.6600000000001,24.770612949120004,163.695,2.4455200000000003e-05,1.7333360000000002,1.3809411000000002e-05,264.05,2.5475000000000003,47.345000000000006,18.002000000000002,47.620000000000005,2.093,1.33164,3.8676999999999997,722.2888,1474.2418000000002,7172.444799999999,23859000.0,5.0455999999991164e-08,144.16,140.154,329.83135999999996,329.83135999999996,512.16182,196.596,0.10883199999999998,0.00250645,12.733,8.107,79.46101777836047,0.44936359941361603,12234.77884801519,218928.27787777502,12234.40634926204,218929.028916336,5.1911655490496,0.04070149060825599,0.41350230711000013,2843.920694976,13483.945804399998,0.06268003688670036,773.885921975,3.5079961529599998e-12,0.382099201415104,3.41483369991208e-12,1930.7650975,0.10187899375,85.49442597499998,14.337523996,94.2479356,0.085970351,0.008913045310400002,142.72450660671,2625.878643954561,12923.291107892761,2412817.3897039127,24683467119000.0,4.13702025606412e-15,149.2922944,83.397140284,1104.1606079109504,1104.1606079109504,1070.3314360218883,78.736796784,0.034520467371776,6.572988160589749e-05,14.339581711000001,1.0018275509999999,0,0.0,1.0,183.467
290,24.842474231999997,1.828206,647.7950699999999,1133.715,920.8015199999999,1406.715,32.62872,4.990593,8.749149999999998,133.18099999999998,1009.336,24.784646485728,161.96,2.4805e-05,1.664158,1.3803095e-05,261.19199999999995,2.508,46.267,17.573999999999998,46.493,2.0319999999999996,1.32334,1.36,734.4293000000001,1465.5205999999998,7530.190499999999,23414000.0,4.358899999999053e-08,144.103,140.151,323.02937,323.02937,517.07344,194.99199999999996,0.079847,0.00106175,12.23,8.11,18.499076791879435,0.342474729564,582.8269903951002,63802.689775000006,582.1948808896002,63802.689775000006,1.4924943616000004,0.011434675351000002,0.1456317775,845.248239,4710.5351040000005,0.008726802744767526,193.7584,4.1321499999999997e-13,0.287058643036,7.340377519750002e-13,259.923136,0.001936,36.021710999999996,9.698523999999999,61.429951,0.030976000000000004,0.0039736444,55.9504,1123.6083915100003,4945.4321756399995,922406.8485197498,7424604000000.0,1.2674078999995522e-17,22.622391,16.050199,254.09312370309996,254.09312370309996,423.17169776640037,29.767936,0.012470037591,2.76855844375e-05,3.5431,1.0878999999999999,300,20.0,3.71,196.0
